Gene,Transcript,Motif,Cluster,Counts,p_adjusted,Phred_score
Pank2,ENSMUST00000183388.2,mmu-miR-6385,cytoplasm_negative,1.0,0.038200000000000005,1.417936637088291
Pard6a,ENSMUST00000093195.7,mmu-miR-5126,nucleus_positive,1.0,0.0345,1.4621809049267258
Pard6a,ENSMUST00000211888.2,mmu-miR-5126,nucleus_positive,1.0,0.0345,1.4621809049267258
Pard6a,ENSMUST00000212430.2,mmu-miR-5126,nucleus_positive,1.0,0.0345,1.4621809049267258
Pard6a,ENSMUST00000098444.9,mmu-miR-6991-3p,ribosome_negative,1.0,0.0406,1.3914739664228057
Pard6a,ENSMUST00000093195.7,mmu-miR-328-5p,nucleoplasm_positive,1.0,0.0447,1.3496924768680634
Pard6a,ENSMUST00000211888.2,mmu-miR-328-5p,nucleoplasm_positive,1.0,0.0447,1.3496924768680634
Pard6a,ENSMUST00000212430.2,mmu-miR-328-5p,nucleoplasm_positive,1.0,0.0447,1.3496924768680634
Pcbp3,ENSMUST00000092393.6,mmu-miR-1249-5p,ribosome_negative,1.0,0.041100000000000005,1.3861581781239307
Pcbp3,ENSMUST00000165571.2,mmu-miR-1249-5p,ribosome_negative,1.0,0.041100000000000005,1.3861581781239307
Pcbp3,ENSMUST00000171437.8,mmu-miR-1249-5p,ribosome_negative,1.0,0.041100000000000005,1.3861581781239307
Pcbp3,ENSMUST00000001148.11,mmu-miR-5110,ER_negative,1.0,0.043399999999999994,1.3625102704874892
Pcbp3,ENSMUST00000105411.9,mmu-miR-5110,ER_negative,1.0,0.043399999999999994,1.3625102704874892
Pcbp3,ENSMUST00000168465.9,mmu-miR-5110,ER_negative,1.0,0.043399999999999994,1.3625102704874892
Pcbp3,ENSMUST00000168505.8,mmu-miR-5110,ER_negative,1.0,0.043399999999999994,1.3625102704874892
Pcbp3,ENSMUST00000168505.8,mmu-miR-5126,nucleus_positive,1.0,0.04479999999999999,1.348721986001856
Pcdh17,ENSMUST00000071370.7,mmu-miR-466n-5p,nucleus_positive,29.0,2.383619585768555e-55,54.62276305471382
Pcdh17,ENSMUST00000071370.7,mmu-miR-6931-5p,nucleus_positive,3.0,4.913931999999998e-05,4.30857085767057
Pcdh17,ENSMUST00000071370.7,mmu-miR-1906,ER_negative,1.0,0.03599999999999999,1.4436974992327127
Pcdh17,ENSMUST00000071370.7,mmu-miR-762,nucleus_positive,1.0,0.0481,1.317854923626168
Pcdh7,ENSMUST00000191837.6,mmu-miR-149-3p,nucleoplasm_negative,4.0,6.255487560000003e-07,6.2037388352326595
Pcdh7,ENSMUST00000068110.10,mmu-miR-6931-5p,nucleus_positive,2.0,0.0011122000000000005,2.953817109259118
Pcdh7,ENSMUST00000191837.6,mmu-miR-6931-5p,nucleus_positive,2.0,0.0011122000000000005,2.953817109259118
Pcdh7,ENSMUST00000191837.6,mmu-miR-7016-5p,nucleoplasm_negative,2.0,0.00198025,2.7032799780381365
Pcdh7,ENSMUST00000068110.10,mmu-miR-762,nucleus_positive,2.0,0.00231361,2.635709847252336
Pcdh7,ENSMUST00000094783.7,mmu-miR-762,nucleus_positive,2.0,0.00231361,2.635709847252336
Pcdh7,ENSMUST00000191837.6,mmu-miR-762,nucleus_positive,2.0,0.00231361,2.635709847252336
Pcdh7,ENSMUST00000192287.6,mmu-miR-762,nucleus_positive,2.0,0.00231361,2.635709847252336
Pcdh7,ENSMUST00000068110.10,mmu-miR-149-3p,nucleoplasm_negative,1.0,0.016600000000000007,1.7798919119599446
Pcdh7,ENSMUST00000191837.6,mmu-miR-466n-5p,nucleus_positive,1.0,0.02,1.6989700043360185
Pcdh7,ENSMUST00000094783.7,mmu-miR-328-5p,nucleoplasm_positive,1.0,0.0221,1.6556077263148892
Pcdh7,ENSMUST00000191837.6,mmu-miR-5110,ER_negative,1.0,0.03749999999999999,1.4259687322722812
Pcdh7,ENSMUST00000068110.10,mmu-miR-7016-5p,nucleoplasm_negative,1.0,0.0445,1.3516399890190682
Pcdh7,ENSMUST00000068110.10,mmu-miR-5126,nucleus_positive,1.0,0.04479999999999999,1.348721986001856
Pcdh7,ENSMUST00000094783.7,mmu-miR-5126,nucleus_positive,1.0,0.04479999999999999,1.348721986001856
Pcdh7,ENSMUST00000191837.6,mmu-miR-5126,nucleus_positive,1.0,0.04479999999999999,1.348721986001856
Pcdhga12,ENSMUST00000193045.2,mmu-miR-466f-3p,chromatin_positive,21.0,3.0000988381573637e-103,102.52286443722724
Pcdhga12,ENSMUST00000193045.2,mmu-miR-669c-3p,chromatin_positive,22.0,7.311013345268827e-84,83.13602242334888
Pcdhga12,ENSMUST00000193045.2,mmu-miR-466i-3p,chromatin_positive,21.0,1.1860798265807853e-74,73.92588608072143
Pcdhga12,ENSMUST00000193045.2,mmu-miR-466m-3p,chromatin_positive,20.0,2.5142473351364632e-73,72.5995920015103
Pcdhga12,ENSMUST00000044851.8,mmu-miR-466f-3p,chromatin_positive,13.0,9.506948276630549e-51,50.02195886890007
Pcdhga12,ENSMUST00000193045.2,mmu-miR-467f,chromatin_positive,18.0,1.9078190235027916e-42,41.719462825031215
Pcdhga12,ENSMUST00000044851.8,mmu-miR-669c-3p,chromatin_positive,14.0,2.880049518339455e-42,41.54060004510302
Pcdhga12,ENSMUST00000044851.8,mmu-miR-466i-3p,chromatin_positive,10.0,2.6330483705989524e-34,33.57954116258354
Pcdhga12,ENSMUST00000193045.2,mmu-miR-466n-5p,nucleus_positive,17.0,6.012269798784255e-34,33.22096153881464
Pcdhga12,ENSMUST00000044851.8,mmu-miR-466m-3p,chromatin_positive,9.0,1.2662120016887459e-31,30.897493574369676
Pcdhga12,ENSMUST00000044851.8,mmu-miR-466n-5p,nucleus_positive,12.0,4.1739204447002387e-22,21.379455832883632
Pcdhga12,ENSMUST00000044851.8,mmu-miR-467f,chromatin_positive,9.0,2.437819467057681e-21,20.612998459244174
Pcdhga12,ENSMUST00000044851.8,mmu-miR-762,nucleus_positive,2.0,0.0013332999999999997,2.8750721208894667
Pcdhga12,ENSMUST00000193045.2,mmu-miR-762,nucleus_positive,2.0,0.0013332999999999997,2.8750721208894667
Pcdhga12,ENSMUST00000044851.8,mmu-miR-6931-5p,nucleus_positive,1.0,0.006550000000000003,2.1837587000082164
Pcdhga12,ENSMUST00000044851.8,mmu-miR-6968-5p,nucleoplasm_positive,1.0,0.04190000000000001,1.3777859770337044
Pclaf,ENSMUST00000153841.2,mmu-miR-466f-3p,chromatin_positive,19.0,1.8370198374536367e-73,72.73588615384654
Pclaf,ENSMUST00000153841.2,mmu-miR-669c-3p,chromatin_positive,22.0,8.630629449026515e-68,67.06395752916659
Pclaf,ENSMUST00000153841.2,mmu-miR-466i-3p,chromatin_positive,17.0,2.735431539056465e-53,52.56297415004464
Pclaf,ENSMUST00000153841.2,mmu-miR-466m-3p,chromatin_positive,16.0,3.974401329189387e-49,48.40072828059508
Pclaf,ENSMUST00000153841.2,mmu-miR-467f,chromatin_positive,14.0,4.574793449547571e-30,29.339628509411025
Pclaf,ENSMUST00000045802.7,mmu-miR-466n-5p,nucleus_positive,11.0,3.1136574493889815e-21,20.50672916826861
Pclaf,ENSMUST00000153841.2,mmu-miR-466n-5p,nucleus_positive,9.0,1.4024148157672098e-17,16.85312350879963
Pclaf,ENSMUST00000153841.2,mmu-miR-3473b,nucleus_positive,2.0,8.234999999999996e-09,8.084336396494226
Pclaf,ENSMUST00000045802.7,mmu-miR-7669-3p,extracellular_positive,1.0,0.0328,1.4841261562883208
Pclaf,ENSMUST00000153841.2,mmu-miR-149-3p,nucleoplasm_negative,1.0,0.03549999999999999,1.4497716469449058
Pclaf,ENSMUST00000045802.7,mmu-miR-5110,ER_negative,1.0,0.0373,1.4282911681913122
Pclaf,ENSMUST00000130308.2,mmu-miR-6919-3p,nucleoplasm_negative,1.0,0.0432,1.3645162531850878
Pclaf,ENSMUST00000153841.2,mmu-miR-6919-3p,nucleoplasm_negative,1.0,0.0432,1.3645162531850878
Pclo,ENSMUST00000182407.8,mmu-miR-466f-3p,chromatin_positive,17.0,1.0367220312797962e-78,77.98433767221636
Pclo,ENSMUST00000182407.8,mmu-miR-669c-3p,chromatin_positive,17.0,3.6222538220973364e-63,62.44102112064979
Pclo,ENSMUST00000182407.8,mmu-miR-466i-3p,chromatin_positive,18.0,5.712214907766404e-59,58.24319546168332
Pclo,ENSMUST00000182407.8,mmu-miR-466m-3p,chromatin_positive,16.0,3.105465727463182e-55,54.50787325935217
Pclo,ENSMUST00000182407.8,mmu-miR-467f,chromatin_positive,14.0,2.246921992921144e-32,31.64841200485366
Pclo,ENSMUST00000182407.8,mmu-miR-466n-5p,nucleus_positive,13.0,5.315426965644698e-26,25.274461844710597
Pclo,ENSMUST00000182915.2,mmu-miR-466n-5p,nucleus_positive,13.0,5.315426965644698e-26,25.274461844710597
Pclo,ENSMUST00000030691.17,mmu-miR-5110,ER_negative,3.0,3.687216899999996e-05,4.433301314332461
Pclo,ENSMUST00000182407.8,mmu-miR-5110,ER_negative,3.0,3.687216899999996e-05,4.433301314332461
Pclo,ENSMUST00000182426.3,mmu-miR-5110,ER_negative,3.0,3.687216899999996e-05,4.433301314332461
Pclo,ENSMUST00000030691.17,mmu-miR-5126,nucleus_positive,2.0,0.00024359999999999993,3.613322716039162
Pclo,ENSMUST00000182407.8,mmu-miR-5126,nucleus_positive,2.0,0.00024359999999999993,3.613322716039162
Pclo,ENSMUST00000030691.17,mmu-miR-762,nucleus_positive,2.0,0.0005790400000000003,3.237291434235875
Pclo,ENSMUST00000182407.8,mmu-miR-762,nucleus_positive,2.0,0.0005790400000000003,3.237291434235875
Pclo,ENSMUST00000182426.3,mmu-miR-762,nucleus_positive,2.0,0.0005790400000000003,3.237291434235875
Pclo,ENSMUST00000030691.17,mmu-miR-1906,ER_negative,2.0,0.00117,2.9318141382538383
Pclo,ENSMUST00000182407.8,mmu-miR-1906,ER_negative,2.0,0.00117,2.9318141382538383
Pclo,ENSMUST00000182426.3,mmu-miR-1906,ER_negative,2.0,0.00117,2.9318141382538383
Pclo,ENSMUST00000182426.3,mmu-miR-5126,nucleus_positive,1.0,0.014499999999999997,1.838631997765025
Pclo,ENSMUST00000030691.17,mmu-miR-6998-3p,extracellular_positive,1.0,0.024099999999999996,1.6179829574251317
Pclo,ENSMUST00000182407.8,mmu-miR-6998-3p,extracellular_positive,1.0,0.024099999999999996,1.6179829574251317
Pclo,ENSMUST00000182426.3,mmu-miR-6998-3p,extracellular_positive,1.0,0.024099999999999996,1.6179829574251317
Pclo,ENSMUST00000030691.17,mmu-miR-466m-3p,chromatin_positive,1.0,0.0321,1.493494967595128
Pclo,ENSMUST00000182426.3,mmu-miR-466m-3p,chromatin_positive,1.0,0.0321,1.493494967595128
Pclo,ENSMUST00000030691.17,mmu-miR-6980-5p,nucleoplasm_positive,1.0,0.033699999999999994,1.4723700991286612
Pclo,ENSMUST00000182407.8,mmu-miR-6980-5p,nucleoplasm_positive,1.0,0.033699999999999994,1.4723700991286612
Pclo,ENSMUST00000182426.3,mmu-miR-6980-5p,nucleoplasm_positive,1.0,0.033699999999999994,1.4723700991286612
Pclo,ENSMUST00000182915.2,mmu-miR-762,nucleus_positive,1.0,0.0376,1.4248121550723387
Pclo,ENSMUST00000030691.17,mmu-miR-6931-5p,nucleus_positive,1.0,0.042699999999999995,1.3695721249749762
Pclo,ENSMUST00000182407.8,mmu-miR-6931-5p,nucleus_positive,1.0,0.042699999999999995,1.3695721249749762
Pclo,ENSMUST00000182426.3,mmu-miR-6931-5p,nucleus_positive,1.0,0.042699999999999995,1.3695721249749762
Pclo,ENSMUST00000030691.17,mmu-miR-7648-3p,nucleus_positive,1.0,0.0483,1.3160528692484876
Pclo,ENSMUST00000182407.8,mmu-miR-7648-3p,nucleus_positive,1.0,0.0483,1.3160528692484876
Pclo,ENSMUST00000182426.3,mmu-miR-7648-3p,nucleus_positive,1.0,0.0483,1.3160528692484876
Pcolce,ENSMUST00000131703.2,mmu-miR-149-3p,nucleoplasm_negative,2.0,0.0005999399999999998,3.221892181236164
Pcolce,ENSMUST00000031731.14,mmu-miR-5126,nucleus_positive,1.0,0.0168,1.774690718274137
Pcolce,ENSMUST00000124693.8,mmu-miR-6931-5p,nucleus_positive,1.0,0.0332,1.4788619162959635
Pcolce,ENSMUST00000155251.8,mmu-miR-6931-5p,nucleus_positive,1.0,0.0332,1.4788619162959635
Pcolce,ENSMUST00000137210.2,mmu-miR-346-3p,mitochondrion_negative,1.0,0.0333,1.47755576649368
Pcolce,ENSMUST00000054564.13,mmu-miR-346-3p,mitochondrion_negative,1.0,0.04619999999999999,1.3353580244438745
Pcolce,ENSMUST00000128755.8,mmu-miR-346-3p,mitochondrion_negative,1.0,0.04619999999999999,1.3353580244438745
Pcx,ENSMUST00000068004.13,mmu-miR-466f-3p,chromatin_positive,1.0,0.015600000000000001,1.8068754016455382
Pcx,ENSMUST00000113825.4,mmu-miR-6919-3p,nucleoplasm_negative,1.0,0.023799999999999998,1.623423042943488
Pcx,ENSMUST00000068004.13,mmu-miR-328-5p,nucleoplasm_positive,1.0,0.027100000000000003,1.567030709125594
Pcx,ENSMUST00000224726.3,mmu-miR-328-5p,nucleoplasm_positive,1.0,0.027100000000000003,1.567030709125594
Pcx,ENSMUST00000225189.3,mmu-miR-6912-5p,cytoplasm_negative,1.0,0.028699999999999996,1.5421181032660076
Pcx,ENSMUST00000236457.2,mmu-miR-6912-5p,cytoplasm_negative,1.0,0.028699999999999996,1.5421181032660076
Pcx,ENSMUST00000238089.2,mmu-miR-6912-5p,cytoplasm_negative,1.0,0.028699999999999996,1.5421181032660076
Pcx,ENSMUST00000068004.13,mmu-miR-5126,nucleus_positive,1.0,0.034300000000000004,1.4647058799572295
Pcx,ENSMUST00000113825.4,mmu-miR-5126,nucleus_positive,1.0,0.034300000000000004,1.4647058799572295
Pcx,ENSMUST00000224726.3,mmu-miR-5126,nucleus_positive,1.0,0.034300000000000004,1.4647058799572295
Pcx,ENSMUST00000223659.2,mmu-miR-3473h-5p,ER_negative,1.0,0.0358,1.4461169733561254
Pcx,ENSMUST00000068004.13,mmu-miR-6968-5p,nucleoplasm_positive,1.0,0.04190000000000001,1.3777859770337044
Pcx,ENSMUST00000224726.3,mmu-miR-6968-5p,nucleoplasm_positive,1.0,0.04190000000000001,1.3777859770337044
Pcx,ENSMUST00000113825.4,mmu-miR-149-3p,nucleoplasm_negative,1.0,0.04619999999999999,1.3353580244438745
Pde2a,ENSMUST00000209695.2,mmu-miR-3473b,nucleus_positive,2.0,1.5857000000000016e-07,6.799778973808123
Pde2a,ENSMUST00000209695.2,mmu-miR-762,nucleus_positive,2.0,0.0014505499999999995,2.8384672966097892
Pde2a,ENSMUST00000211051.2,mmu-miR-6919-3p,nucleoplasm_negative,1.0,0.0302,1.5199930570428493
Pde2a,ENSMUST00000209537.2,mmu-miR-669c-3p,chromatin_positive,1.0,0.0332,1.4788619162959635
Pde2a,ENSMUST00000211368.2,mmu-miR-346-3p,mitochondrion_negative,1.0,0.036399999999999995,1.4388986163509438
Pde2a,ENSMUST00000163751.10,mmu-miR-1906,ER_negative,1.0,0.038000000000000006,1.4202164033831897
Pde2a,ENSMUST00000209537.2,mmu-miR-1906,ER_negative,1.0,0.038000000000000006,1.4202164033831897
Pde2a,ENSMUST00000210364.2,mmu-miR-1906,ER_negative,1.0,0.038000000000000006,1.4202164033831897
Pde2a,ENSMUST00000211368.2,mmu-miR-1906,ER_negative,1.0,0.038000000000000006,1.4202164033831897
Pde2a,ENSMUST00000209695.2,mmu-miR-5126,nucleus_positive,1.0,0.03989999999999999,1.3990271043132516
Pde2a,ENSMUST00000163751.10,mmu-miR-7016-5p,nucleoplasm_negative,1.0,0.0445,1.3516399890190682
Pde2a,ENSMUST00000211368.2,mmu-miR-7016-5p,nucleoplasm_negative,1.0,0.0445,1.3516399890190682
Pde2a,ENSMUST00000209537.2,mmu-miR-6968-5p,nucleoplasm_positive,1.0,0.0484,1.3151546383555874
Pde4b,ENSMUST00000106901.2,mmu-miR-669c-3p,chromatin_positive,3.0,1.1811920000000004e-06,5.927679503095056
Pde4b,ENSMUST00000106908.9,mmu-miR-328-5p,nucleoplasm_positive,1.0,0.028699999999999996,1.5421181032660076
Pde4b,ENSMUST00000106911.8,mmu-miR-6968-5p,nucleoplasm_positive,1.0,0.030700000000000005,1.5128616245228133
Pde4b,ENSMUST00000106901.2,mmu-miR-466f-3p,chromatin_positive,1.0,0.031200000000000006,1.505845405981557
Pde4b,ENSMUST00000097950.9,mmu-miR-6931-5p,nucleus_positive,1.0,0.0332,1.4788619162959635
Pde4b,ENSMUST00000106911.8,mmu-miR-328-5p,nucleoplasm_positive,1.0,0.0358,1.4461169733561254
Pde4b,ENSMUST00000106911.8,mmu-miR-5126,nucleus_positive,1.0,0.037700000000000004,1.423658649794207
Pde4b,ENSMUST00000106901.2,mmu-miR-466n-5p,nucleus_positive,1.0,0.0474,1.3242216583259148
Pde4dip,ENSMUST00000163531.4,mmu-miR-3473b,nucleus_positive,2.0,2.242200000000003e-11,10.649325651766718
Pde4dip,ENSMUST00000168438.9,mmu-miR-669c-3p,chromatin_positive,3.0,8.968714000000019e-07,6.047269824820223
Pde4dip,ENSMUST00000090750.12,mmu-miR-762,nucleus_positive,4.0,1.8614154064999977e-06,5.730156695854425
Pde4dip,ENSMUST00000168438.9,mmu-miR-762,nucleus_positive,3.0,3.869886499999995e-05,4.412301772228256
Pde4dip,ENSMUST00000168438.9,mmu-miR-467f,chromatin_positive,2.0,0.0002007030000000001,3.6974461358647397
Pde4dip,ENSMUST00000090750.12,mmu-miR-6919-3p,nucleoplasm_negative,2.0,0.0013322499999999999,2.8754142710870503
Pde4dip,ENSMUST00000107038.6,mmu-miR-762,nucleus_positive,2.0,0.0015689400000000007,2.804393664550196
Pde4dip,ENSMUST00000168438.9,mmu-miR-466i-3p,chromatin_positive,1.0,0.00412,2.385102783966865
Pde4dip,ENSMUST00000168438.9,mmu-miR-466f-3p,chromatin_positive,1.0,0.009660000000000004,2.015022873584506
Pde4dip,ENSMUST00000045243.15,mmu-miR-3473b,nucleus_positive,1.0,0.013399999999999997,1.8728952016351923
Pde4dip,ENSMUST00000090750.12,mmu-miR-3473b,nucleus_positive,1.0,0.013399999999999997,1.8728952016351923
Pde4dip,ENSMUST00000107038.6,mmu-miR-3473b,nucleus_positive,1.0,0.013399999999999997,1.8728952016351923
Pde4dip,ENSMUST00000168438.9,mmu-miR-3473b,nucleus_positive,1.0,0.013399999999999997,1.8728952016351923
Pde4dip,ENSMUST00000175751.8,mmu-miR-3473b,nucleus_positive,1.0,0.013399999999999997,1.8728952016351923
Pde4dip,ENSMUST00000045243.15,mmu-miR-669c-3p,chromatin_positive,1.0,0.03130000000000001,1.5044556624535512
Pde4dip,ENSMUST00000175751.8,mmu-miR-669c-3p,chromatin_positive,1.0,0.03130000000000001,1.5044556624535512
Pde4dip,ENSMUST00000090750.12,mmu-miR-466n-5p,nucleus_positive,1.0,0.031700000000000006,1.4989407377822483
Pde4dip,ENSMUST00000168438.9,mmu-miR-466n-5p,nucleus_positive,1.0,0.031700000000000006,1.4989407377822483
Pde4dip,ENSMUST00000200063.2,mmu-miR-466n-5p,nucleus_positive,1.0,0.031700000000000006,1.4989407377822483
Pde4dip,ENSMUST00000090750.12,mmu-miR-7049-3p,ribosome_negative,1.0,0.03189999999999999,1.4962093169428188
Pde4dip,ENSMUST00000045243.15,mmu-miR-762,nucleus_positive,1.0,0.0331,1.4801720062242811
Pde4dip,ENSMUST00000175751.8,mmu-miR-762,nucleus_positive,1.0,0.0331,1.4801720062242811
Pde4dip,ENSMUST00000200232.3,mmu-miR-6919-3p,nucleoplasm_negative,1.0,0.035,1.455931955649724
Pde4dip,ENSMUST00000163531.4,mmu-miR-7011-5p,cytoplasm_negative,1.0,0.0356,1.4485500020271247
Pde4dip,ENSMUST00000045243.15,mmu-miR-5126,nucleus_positive,1.0,0.037700000000000004,1.423658649794207
Pde4dip,ENSMUST00000175751.8,mmu-miR-5126,nucleus_positive,1.0,0.037700000000000004,1.423658649794207
Pde4dip,ENSMUST00000090750.12,mmu-miR-7648-3p,nucleus_positive,1.0,0.0403,1.3946949538588904
Pde4dip,ENSMUST00000168438.9,mmu-miR-7648-3p,nucleus_positive,1.0,0.0403,1.3946949538588904
Pde4dip,ENSMUST00000163531.4,mmu-miR-466m-3p,chromatin_positive,1.0,0.045099999999999994,1.3458234581220394
Pde4dip,ENSMUST00000090750.12,mmu-miR-7222-3p,chromatin_negative,1.0,0.04660000000000001,1.3316140833099996
Pde4dip,ENSMUST00000107038.6,mmu-miR-7222-3p,chromatin_negative,1.0,0.04660000000000001,1.3316140833099996
Pde4dip,ENSMUST00000163531.4,mmu-miR-762,nucleus_positive,1.0,0.0474,1.3242216583259148
Pde4dip,ENSMUST00000045243.15,mmu-miR-7669-3p,extracellular_positive,1.0,0.0498,1.3027706572402824
Pde4dip,ENSMUST00000090750.12,mmu-miR-7669-3p,extracellular_positive,1.0,0.0498,1.3027706572402824
Pde4dip,ENSMUST00000107038.6,mmu-miR-7669-3p,extracellular_positive,1.0,0.0498,1.3027706572402824
Pde4dip,ENSMUST00000168438.9,mmu-miR-7669-3p,extracellular_positive,1.0,0.0498,1.3027706572402824
Pde4dip,ENSMUST00000175751.8,mmu-miR-7669-3p,extracellular_positive,1.0,0.0498,1.3027706572402824
Pdlim5,ENSMUST00000029941.16,mmu-miR-466f-3p,chromatin_positive,11.0,3.7483090357190466e-44,43.426164610160285
Pdlim5,ENSMUST00000029941.16,mmu-miR-669c-3p,chromatin_positive,11.0,3.80084687483034e-37,36.42011962651785
Pdlim5,ENSMUST00000029941.16,mmu-miR-466i-3p,chromatin_positive,9.0,1.1836359501512067e-31,30.926781852640172
Pdlim5,ENSMUST00000029941.16,mmu-miR-466m-3p,chromatin_positive,9.0,2.3351623616989126e-29,28.631682917950755
Pdlim5,ENSMUST00000029941.16,mmu-miR-466n-5p,nucleus_positive,11.0,5.105019848993121e-21,20.292002564979338
Pdlim5,ENSMUST00000029941.16,mmu-miR-467f,chromatin_positive,7.0,3.7005186715329556e-16,15.431737400149819
Pdlim5,ENSMUST00000029941.16,mmu-miR-466q,chromatin_positive,1.0,0.024799999999999996,1.6055483191737836
Pdlim5,ENSMUST00000196220.5,mmu-miR-762,nucleus_positive,1.0,0.0481,1.317854923626168
Pdlim5,ENSMUST00000200043.5,mmu-miR-762,nucleus_positive,1.0,0.0481,1.317854923626168
Pdlim5,ENSMUST00000029941.16,mmu-miR-762,nucleus_positive,1.0,0.0498,1.3027706572402824
Pdlim5,ENSMUST00000196908.5,mmu-miR-762,nucleus_positive,1.0,0.0498,1.3027706572402824
Pdlim7,ENSMUST00000153230.8,mmu-miR-5110,ER_negative,3.0,8.223258400000005e-05,4.0849560626618
Pdlim7,ENSMUST00000153230.8,mmu-miR-466m-3p,chromatin_positive,2.0,0.00010542899999999993,3.9770399127700804
Pdlim7,ENSMUST00000153230.8,mmu-miR-328-5p,nucleoplasm_positive,2.0,0.0009679799999999999,3.0141336158107896
Pdlim7,ENSMUST00000131306.8,mmu-miR-762,nucleus_positive,2.0,0.0015879000000000004,2.799176851289069
Pdlim7,ENSMUST00000153230.8,mmu-miR-762,nucleus_positive,2.0,0.0015879000000000004,2.799176851289069
Pdlim7,ENSMUST00000131306.8,mmu-miR-5110,ER_negative,2.0,0.0017533599999999996,2.756128905376884
Pdlim7,ENSMUST00000046246.13,mmu-miR-5126,nucleus_positive,1.0,0.0168,1.774690718274137
Pdlim7,ENSMUST00000069929.13,mmu-miR-5126,nucleus_positive,1.0,0.0168,1.774690718274137
Pdlim7,ENSMUST00000069968.13,mmu-miR-5126,nucleus_positive,1.0,0.0168,1.774690718274137
Pdlim7,ENSMUST00000128910.8,mmu-miR-5126,nucleus_positive,1.0,0.0168,1.774690718274137
Pdlim7,ENSMUST00000131306.8,mmu-miR-5126,nucleus_positive,1.0,0.0168,1.774690718274137
Pdlim7,ENSMUST00000153230.8,mmu-miR-5126,nucleus_positive,1.0,0.0168,1.774690718274137
Pdlim7,ENSMUST00000046246.13,mmu-miR-762,nucleus_positive,1.0,0.03350000000000001,1.4749551929631546
Pdlim7,ENSMUST00000128910.8,mmu-miR-762,nucleus_positive,1.0,0.03350000000000001,1.4749551929631546
Pdlim7,ENSMUST00000131306.8,mmu-miR-466n-5p,nucleus_positive,1.0,0.037700000000000004,1.423658649794207
Pdlim7,ENSMUST00000046246.13,mmu-miR-7028-5p,nucleus_positive,1.0,0.0405,1.3925449767853313
Pdlim7,ENSMUST00000128910.8,mmu-miR-7028-5p,nucleus_positive,1.0,0.0405,1.3925449767853313
Pdlim7,ENSMUST00000153230.8,mmu-miR-7028-5p,nucleus_positive,1.0,0.0405,1.3925449767853313
Pdlim7,ENSMUST00000131306.8,mmu-miR-328-5p,nucleoplasm_positive,1.0,0.04379999999999999,1.3585258894959005
Pdlim7,ENSMUST00000153230.8,mmu-miR-3473b,nucleus_positive,1.0,0.04669999999999999,1.3306831194338877
Pdlim7,ENSMUST00000155098.8,mmu-miR-346-3p,mitochondrion_negative,1.0,0.04669999999999999,1.3306831194338877
Pdlim7,ENSMUST00000128911.2,mmu-miR-6919-3p,nucleoplasm_negative,1.0,0.04929999999999999,1.30715308072277
Pdlim7,ENSMUST00000144288.8,mmu-miR-6919-3p,nucleoplasm_negative,1.0,0.04929999999999999,1.30715308072277
Pdlim7,ENSMUST00000155098.8,mmu-miR-6919-3p,nucleoplasm_negative,1.0,0.04929999999999999,1.30715308072277
Pdrg1,ENSMUST00000150545.8,mmu-miR-669c-3p,chromatin_positive,1.0,0.008399999999999998,2.0757207139381184
Pdrg1,ENSMUST00000028972.9,mmu-miR-466n-5p,nucleus_positive,1.0,0.010399999999999998,1.9829666607012195
Pdrg1,ENSMUST00000150545.8,mmu-miR-466n-5p,nucleus_positive,1.0,0.010399999999999998,1.9829666607012195
Pdrg1,ENSMUST00000150545.8,mmu-miR-466i-3p,chromatin_positive,1.0,0.013899999999999997,1.8569851997459048
Pdrg1,ENSMUST00000152072.2,mmu-miR-762,nucleus_positive,1.0,0.014299999999999995,1.8446639625349381
Pdrg1,ENSMUST00000150545.8,mmu-miR-467f,chromatin_positive,1.0,0.0168,1.774690718274137
Pdrg1,ENSMUST00000150545.8,mmu-miR-466f-3p,chromatin_positive,1.0,0.0225,1.6478174818886373
Pdrg1,ENSMUST00000152072.2,mmu-miR-7648-3p,nucleus_positive,1.0,0.028499999999999994,1.5451551399914898
Pdrg1,ENSMUST00000152072.2,mmu-miR-3473b,nucleus_positive,1.0,0.0306,1.5142785735184199
Pdrg1,ENSMUST00000140325.2,mmu-miR-762,nucleus_positive,1.0,0.033800000000000004,1.471083299722345
Pdrg1,ENSMUST00000150545.8,mmu-miR-466m-3p,chromatin_positive,1.0,0.0409,1.3882766919926581
Pdzrn3,ENSMUST00000075994.11,mmu-miR-466f-3p,chromatin_positive,14.0,5.791881346358834e-44,43.237180343763505
Pdzrn3,ENSMUST00000075994.11,mmu-miR-669c-3p,chromatin_positive,13.0,1.532429137881726e-35,34.81461959885749
Pdzrn3,ENSMUST00000075994.11,mmu-miR-466m-3p,chromatin_positive,10.0,1.8582328635434144e-30,29.730899863531253
Pdzrn3,ENSMUST00000075994.11,mmu-miR-466i-3p,chromatin_positive,10.0,5.446928037141266e-29,28.263848362431823
Pdzrn3,ENSMUST00000144505.2,mmu-miR-466n-5p,nucleus_positive,10.0,3.1666832362569144e-18,17.499395376989934
Pdzrn3,ENSMUST00000075994.11,mmu-miR-467f,chromatin_positive,6.0,5.2269122949119956e-14,13.281754787094771
